time,open,high,low,close,Volume,Volume MA,CCI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label
1777338000,77379.62,77394.1,77038.1,77084.68,404.77602,608.5453135714224,3.576586858005909,,,,,,,,,42.305231373696444,,,,,,,,
1777341600,77084.69,77227.03,76672.56,76890.93,437.7548,610.1372685714224,-71.9360435373176,,,,,,,,,39.25959132526604,,,,,,,,
1777345200,76890.92,76890.92,76672,76815.18,278.47081,575.5482764285653,-83.22631610074905,,,,,,,,,38.1045773006653,,,,,,,,
1777348800,76815.18,76950,76701.35,76888.08,274.86374,542.0079514285652,-68.4736602723633,,,,,,,,,39.93598656079658,,,,,,,,
1777352400,76888.08,77154,76811.01,76885.98,510.80129,444.0529957142795,-53.02296831682022,,,,,,,,,39.899362265539104,,,,,,,,
1777356000,76885.97,77027.91,76588,76720,465.05641,419.45238357142244,-96.66603760111897,,,,,,,,,37.010351145361405,,,,,,,,
1777359600,76720.01,76922.22,76424.9,76879.28,1631.99051,473.5370214285653,-1.3447128004466664,,,,,,,,,41.395688398920896,,,,,41.395688398920896,,41.395688398920896,
1777363200,76879.28,77013.63,76741.12,76858.59,1043.07562,522.1871864285653,14.888212281587979,,,,,14.888212281587979,,14.888212281587979,,40.99642115310868,,,,,,,,
1777366800,76858.59,76863.54,76495.91,76598,361.69239,505.2594978571368,-164.93348577189317,,,,,,,,,36.25355264097522,,,,,,,,
1777370400,76597.99,76692.19,76484.7,76618.35,418.24563,512.9336385714225,-93.64055442669222,,,,,,,,,36.86779175764496,,,,,,,,
1777374000,76618.35,76649.86,76130.1,76229,1019.71842,569.7746207142796,-174.92245371732824,-174.92245371732824,-174.92245371732824,-174.92245371732824,,,,,,30.760656567339154,,,,,,,,
1777377600,76228.99,76421.94,76168.84,76372.05,652.01316,590.2853042857083,-87.96048544901804,,,,,,,,,35.01963021609296,,,,,,,,
1777381200,76372.04,76411.72,75924.98,76189.84,1288.525,651.0175885714226,-98.9256198347189,,,,,,,,,32.29471787234692,,,,,,,,
1777384800,76189.85,76199.99,75666.6,75949.99,1264.2758,717.9471142857083,-121.55555043617213,,,,,,,,,29.08636167484873,29.08636167484873,29.08636167484873,29.08636167484873,,,,,
1777388400,75950,76085.42,75836.88,76066.38,571.95819,729.8886978571369,-72.05965962555426,,,,,,,,,32.58629605409128,,,,,,,,
1777392000,76066.37,76218.06,75881.28,76125.04,447.54534,730.5880221428512,-40.57477331343106,,,,,,,,,34.345064189381134,,,,,,,,
1777395600,76125.04,76262.63,75959.05,76187.3,337.12149,734.7773564285653,18.86224300984582,,,,,,,,,36.24622156621055,,,,,,,,
1777399200,76187.3,76280.91,76137.86,76242.18,337.48355,739.2501999999939,54.49323982998241,,,,,,,,,37.95179177854186,,,,,,,,
1777402800,76242.17,76380.83,76066.35,76330.97,259.65416,721.3111192857083,125.08777380540695,,,,,,,,,40.71517947612938,,,,,,,,
1777406400,76330.97,76480,76323.71,76463.95,259.71578,706.6439314285655,138.8546835026664,,,,,138.8546835026664,,138.8546835026664,,44.68834095429634,,,,,,,,
1777410000,76463.95,76481.3,76267.61,76357.15,281.17357,610.1570071428513,61.79095127440012,,,,,,,,,42.23992365846146,,,,,,,,
1777413600,76357.15,76446.26,76218,76242.17,157.60986,546.909452857137,-26.673008116162947,-26.673008116162947,,-26.673008116162947,,,,,,39.717003990668786,,,,,,,,
1777417200,76242.17,76370,76197.02,76342.77,179.93985,533.9271285714227,30.22566817951654,,,,,,,,,42.928867968138206,,,,,,,,
1777420800,76342.78,76557.97,76276,76512,636.88517,549.5442385714226,137.2288268312752,,,,,,,,,47.952588892117454,,,,,,,,
1777424400,76511.99,76668.02,76187.75,76571,371.48818,503.24207857142267,115.94557168307617,,,,,,,,,49.6177116193845,,,,,,,,
1777428000,76571,76666.82,76402.72,76531.29,315.29662,479.19089714285127,66.10146126274066,,,,,,,,,48.493208676180515,,,,,,,,
1777431600,76531.29,77127.62,76519.94,76994.78,568.25927,427.7433449999941,196.16475931194998,,,,,196.16475931194998,,196.16475931194998,,59.912885778192184,,,,,,,,
1777435200,76994.77,77455.71,76880,77269.76,655.24397,384.2410714285656,149.09867364503893,,,,,,,,,64.88686891587065,,,,,,,,
1777438800,77269.76,77329.31,77198.07,77288.38,412.95649,372.88380714285125,98.15862358371558,,,,,,,,,65.20173103068072,,,,,,,,
1777442400,77288.39,77337.57,76907.07,77031.06,974.38933,410.51552071427983,32.598881209119206,,,,,,,,,57.524848685329694,,,,,,,,
1777446000,77031.07,77182.91,77031.06,77053.64,931.98531,453.00579357142266,25.729540227290297,,,,,,,,,57.992250349258754,,,,,,,,
1777449600,77053.65,77148.79,76972.32,77046.32,539.09721,467.4067692857084,6.78651821297275,,,,,,,,,57.7703122505554,,,,,,,,
1777453200,77046.31,77800,76972.32,77642,835.54071,508.54152285713695,167.12350446286675,,,,,167.12350446286675,167.12350446286675,167.12350446286675,,68.37648436172582,,,,,68.37648436172582,,68.37648436172582,
1777456800,77642,77904.93,77559.19,77619.61,790.81622,546.4772685714227,111.42303736578305,,,,,,,,,67.68833864185662,,,,,,,,
1777460400,77619.62,77694.61,77485.81,77590.03,531.7514,564.3756849999941,70.55643022420999,,,,,,,,,66.7328141036616,,,,,,,,
1777464000,77590.04,77596.39,76850,77143.68,1776.35149,680.0000871428513,-39.72202894764107,,,,,,,,,54.28087746986807,,,,,,,,
1777467600,77143.68,77240,76425.62,76783.43,1000.6949,738.625447857137,-108.13089704474119,,,,,,,,,46.70588505105941,,,,,,,,
1777471200,76783.42,76927.69,76489.99,76570,1353.72071,789.8279864285656,-117.11691489284973,,,,,,,,,42.88731825510562,,,,,,,,
1777474800,76570,76634.61,75705.32,75924.25,1132.75734,844.2043549999942,-141.41548688283595,-141.41548688283595,,-141.41548688283595,,,,,,33.86573231118098,,,,,,,,
1777478400,75924.24,76125.47,75696.13,75803.54,1021.10079,894.6189385714227,-111.7472355825915,,,,,,,,,32.4898988187724,32.4898988187724,,32.4898988187724,,,,,
1777482000,75803.55,76184.01,75803.55,76184.01,549.93434,893.3100149999942,-50.10919083124703,,,,,,,,,40.67137286364408,,,,,,,,
1777485600,76184,76274.8,74937.52,75513.91,1926.88309,984.1413807142799,-106.10298933253414,,,,,,,,,33.069874195570094,,,,,,,,
1777489200,75513.92,75591.83,75302.31,75563.86,464.5754,987.8284457142798,-81.41259841009781,,,,,,,,,34.05921307185932,,,,,,,,
1777492800,75563.87,75857.32,75497.43,75676.79,575.31173,959.3229028571369,-49.686023350775464,,,,,,,,,36.34997792587853,,,,,,,,
1777496400,75676.79,76088.9,75607.7,75933.93,363.06477,918.6857214285656,48.39280511327319,,,,,,,,,41.346473524561425,,,,,,,,
1777500000,75933.94,76004.14,75818.14,75927.38,272.33397,899.6312042857083,45.76864811387379,,,,,,,,,41.25762963424037,,,,,,,,
1777503600,75927.38,75990.06,75692.33,75780,279.49181,859.9134257142798,-6.110625655372837,,,,,,,,,39.215743669587646,,,,,,,,
1777507200,75780,76344.61,75656.03,76248.74,562.71461,843.6204535714226,149.39109111508378,,,,,149.39109111508378,,149.39109111508378,,48.02605127085567,,,,,48.02605127085567,,48.02605127085567,
1777510800,76248.76,76473.26,76178.73,76232.8,331.53653,829.3193914285655,106.90699798150459,,,,,,,,,47.77246914564536,,,,,,,,
1777514400,76232.81,76351.04,75494.7,75704.74,537.06765,740.7991171428512,-83.41315616835891,,,,,,,,,40.199854222800845,,,,,,,,
1777518000,75704.74,75994.26,75659.85,75928.1,182.12647,682.3299435714225,-15.65813338861521,,,,,,,,,44.22701428815409,,,,,,,,
1777521600,75928.09,75963.92,75414.57,75497,426.96926,616.1334114285654,-130.3299830189684,-130.3299830189684,-130.3299830189684,-130.3299830189684,,,,,,38.796439218029505,38.796439218029505,38.796439218029505,38.796439218029505,,,,,
1777525200,75497.01,75750,75323.65,75600.09,491.70915,570.344254999994,-70.90746701917746,,,,,,,,,40.672460401247285,,,,,,,,
1777528800,75600.09,75867.9,75569.99,75753.53,372.15072,523.9906785714226,-26.9683057401128,,,,,,,,,43.45085438165168,,,,,,,,
1777532400,75753.54,76179.91,75718.5,76161.67,516.75183,521.6204992857082,93.50260185151336,,,,,,,,,50.13965192850536,,,,,,,,
1777536000,76161.67,76208.92,76019.57,76058.17,350.94571,409.0535435714225,80.71460860902077,,,,,,,,,48.57069089511926,,,,,,,,
1777539600,76058.17,76339.38,76012.6,76097.19,445.01057,407.6560557142797,69.33087813844332,,,,,,,,,49.21588491115502,,,,,,,,
1777543200,76097.19,76163.52,75974.93,76028.66,365.18719,392.64715999999396,41.58936142647067,,,,,,,,,48.07516614916164,,,,,,,,
1777546800,76028.66,76244.36,75876.29,76059.43,550.88667,406.06300999999394,37.94104113167155,,,,,,,,,48.650658575085046,,,,,,,,
1777550400,76059.42,76511.22,76042.75,76308.48,1520.57994,495.22343642856544,153.64015683586604,,,,,153.64015683586604,,153.64015683586604,,53.174341183884664,,,,,,,,
1777554000,76308.48,76669.14,76116.2,76420.44,927.16622,541.4858942857084,148.9258010038429,,,,,,,,,55.089759585283105,,,,,,,,
1777557600,76420.45,76597.51,76093.81,76301.24,683.75312,550.1315021428512,57.47286122032247,,,,,,,,,52.621770340396296,,,,,,,,
1777561200,76301.25,76653.6,76163.16,76473.6,374.70038,553.2146342857084,100.64223622692697,,,,,,,,,55.711418790822435,,,,,,,,
1777564800,76473.6,76484.6,76228.27,76261.03,165.45041,526.6705457142798,-1.922969907117639,,,,,,,,,51.27073403406201,,,,,,,,
1777568400,76261.04,76328.71,76111,76250.01,273.82279,533.2202828571369,-33.92721509527395,,,,,,,,,51.0435848410882,,,,,,,,
1777572000,76250,76468.84,76204.4,76350,184.15567,515.876454999994,12.318140134316582,,,,,,,,,53.0750309921082,,,,,,,,
1777575600,76350,76514.8,76308.33,76412.8,307.53776,502.72135571427987,56.36936088061687,,,,,,,,,54.35608188053806,,,,,,,,
1777579200,76412.8,76568.9,76318.31,76492.46,287.06721,496.6439621428513,104.21900161028984,,,,,,,,,55.99708416274424,,,,,,,,
1777582800,76492.45,76535.42,76240.78,76241.78,183.08169,472.81038071427986,-83.44041782588383,-83.44041782588383,,-83.44041782588383,,,,,,49.91538716679781,,,,,,,,
1777586400,76241.77,76449.16,76206.02,76237.06,158.56535,459.0689264285656,-66.62181924540862,,,,,,,,,49.80570262315979,49.80570262315979,,49.80570262315979,,,,,
1777590000,76237.07,76380.2,76217.96,76346.57,182.87917,440.34525499999415,11.766106375872178,,,,,,,,,52.41815698377797,,,,,,,,
1777593600,76346.58,76591,76320.42,76458.05,502.88844,450.18105857142274,80.8404384685536,,,,,,,,,54.986566879578916,,,,,,,,
1777597200,76458.06,76776.21,76449.5,76686.13,486.84554,445.60669214285133,158.03696469805186,,,,,,,,,59.771066471747616,,,,,,,,
1777600800,76686.12,76744.6,76533.74,76592.54,204.45438,351.5977235714227,75.33526290399645,,,,,,,,,57.08956496975074,,,,,,,,
1777604400,76592.54,77453.74,76555.06,77131.08,1056.19913,360.8143599999941,170.27921450476921,,,,,170.27921450476921,,170.27921450476921,,66.42401952137442,,,,,,,,
1777608000,77131.08,77206.38,76653.6,77042.44,995.75921,383.1005092857084,100.07471508816103,,,,,,,,,63.957885962267085,,,,,,,,
1777611600,77042.44,77184.96,77033.91,77165.98,283.75111,376.60413285713696,89.91342776979185,,,,,,,,,65.860335817142,,,,,,,,
1777615200,77165.99,77179.53,76882,76993.48,439.15205,396.1542499999941,34.10750499278788,34.10750499278788,,34.10750499278788,,,,,,61.01725399272651,,,,,,,,
1777618800,76993.49,77140.36,76957.04,77130.54,633.7325,421.8620864285655,60.297682461742774,,,,,,,,,63.32493146905499,,,,,,,,
1777622400,77130.54,77500,77048,77377.47,697.73561,458.5463678571369,132.1016292567254,,,,,,,,,67.10328840462579,,,,,,,,
1777626000,77377.48,77391.99,77200.15,77268.55,355.16559,461.9483557142797,76.30997970601491,,,,,,,,,63.97256793772546,,,,,,,,
1777629600,77268.56,77433.72,77146.48,77304.34,330.99244,465.08587214285114,70.52788991434394,,,,,,,,,64.55770959570054,,,,,,,,
1777633200,77303.8,77600,77263.66,77463.98,584.3796,493.7500085714226,116.81879023380999,,,,,,,,,67.12271541661232,,,,,,,,
1777636800,77463.98,78170.2,77408.73,77896.01,1392.97654,581.9222364285654,184.2854624269212,,,,,,,,,72.84939578144734,,,,,,,,
1777640400,77896.01,78914.12,77896,78737.25,2354.33999,737.0265807142797,184.8460880421179,,,,,184.8460880421179,,184.8460880421179,,80.11318127661647,,,,,80.11318127661647,,80.11318127661647,
1777644000,78737.26,78871.8,78051.86,78358.75,1970.70152,841.8703721428511,81.68941289652172,,,,,,,,,70.91968017199612,,,,,,,,
1777647600,78358.74,78735.92,78176.06,78445.89,1013.17746,879.4655092857083,68.78859808832391,,,,,,,,,71.72418461583219,,,,,,,,
1777651200,78445.88,78683.23,78167.53,78214.36,704.68666,915.1963864285655,23.74665808472345,,,,,,,,,66.46299924490587,,,,,,,,
1777654800,78214.36,78584.61,78131.02,78552.94,489.31938,874.7049757142797,64.311282331859,,,,,,,,,69.9359898303869,,,,,,,,
1777658400,78552.93,78623.37,78375.53,78423.9,487.76487,838.4196657142796,17.142178564232744,,,,,,,,,67.08464181303324,,,,,,,,
1777662000,78423.91,78540,78313.16,78360,512.65483,854.7699314285654,-46.53933295978249,,,,,,,,,65.65708858654799,,,,,,,,
1777665600,78360.01,78422.81,77752,77880.18,827.52759,882.5110414285654,-188.29266244299194,-188.29266244299194,,-188.29266244299194,,,,,,56.01756438053506,56.01756438053506,,56.01756438053506,,,,,
1777669200,77880.18,78200,77857.97,78199.99,485.72824,871.9393085714225,-37.899523669064834,,,,,,,,,60.21069775765021,,,,,,,,
1777672800,78200,78411.13,78144.7,78153.38,331.97786,845.813754999994,-41.44264080347075,,,,,,,,,59.323021888980236,,,,,,,,
1777676400,78153.37,78249.6,78043.28,78231.13,173.55448,832.8415328571369,-10.837051726985692,,,,,,,,,60.37252359269041,,,,,,,,
1777680000,78231.13,78393.39,78166.48,78341.75,211.29374,824.2916257142797,59.664003095092525,,,,,,,,,61.87951515826129,,,,,,,,
1777683600,78341.75,78441.31,78294.19,78355,400.98852,811.1922628571368,76.74948112949559,,,,,,,,,62.06560150725195,,,,,,,,
1777687200,78355,78513.7,78260.95,78353.93,283.69022,731.9575257142798,77.11574374633484,,,,,,,,,62.03926396053715,,,,,,,,
1777690800,78353.93,78514.82,78237.25,78400,300.16391,585.2306628571368,88.60697900736815,,,,,88.60697900736815,,88.60697900736815,,62.77177768628984,,,,,62.77177768628984,,62.77177768628984,
1777694400,78399.99,78448.99,78123.53,78175.5,411.85061,473.88416928570825,-86.41619318182464,,,,,,,,,56.99964736856152,,,,,,,,
1777698000,78175.5,78235.25,78040,78174,526.60294,439.1288464285654,-93.50601784330514,-93.50601784330514,,-93.50601784330514,,,,,,56.961958230295814,,,,,,,,
1777701600,78174,78363.21,78148.24,78327.8,366.5645,414.97726357142255,21.48596818940621,,,,,,,,,59.890434794316356,,,,,,,,
1777705200,78327.8,78342.18,78207.2,78220,170.02066,392.17021214285114,-53.531904005042485,,,,,,,,,56.96465375682909,,,,,,,,
1777708800,78220,78356.51,78165.3,78315.37,204.83037,371.96060499999396,29.38953640306905,,,,,,,,,58.87860091127145,,,,,,,,
1777712400,78315.36,78394,78220,78293.57,257.64077,353.74531499999404,20.036908321896874,,,,,,,,,58.24097977093985,,,,,,,,
1777716000,78293.57,78311.97,78225.22,78249.3,136.41815,304.38035499999404,-1.887552690310617,,,,,,,,,56.89355050774753,,,,,,,,
1777719600,78249.31,78249.31,78094.43,78143.08,269.24301,288.9171242857084,-119.42403177755827,-119.42403177755827,,-119.42403177755827,,,,,,53.68428300610688,53.68428300610688,,53.68428300610688,,,,,
1777723200,78143.09,78262.37,78108.41,78211.24,182.77682,278.2599071428512,-51.50484549276678,,,,,,,,,55.42197065727792,,,,,,,,
1777726800,78211.24,78423.85,78211.24,78367.06,227.00487,282.07779214285125,125.33318447604994,,,,,,,,,59.19138183531768,,,,,,,,
1777730400,78367.06,78484.42,78309.84,78423.98,190.15931,280.5681899999941,126.01458447683143,,,,,126.01458447683143,,126.01458447683143,,60.50515221933049,,,,,,,,
1777734000,78423.98,78487.68,78365.96,78487.67,126.14054,260.9361914285655,119.18509562147621,,,,,,,,,61.98007693347434,,,,,61.98007693347434,,61.98007693347434,
1777737600,78487.67,78596.61,78430.07,78455.02,194.42514,254.56011428570835,70.98609710615386,,,,,,,,,60.72804521755379,,,,,,,,
1777741200,78455.02,78485.53,78368.24,78398.02,213.39843,248.36257999999407,28.09756945837754,,,,,,,,,58.506063649022565,,,,,,,,
1777744800,78398.03,78493.31,78310.54,78466.62,118.15969,227.3846571428512,66.83243550587744,,,,,,,,,60.3847219764929,,,,,,,,
1777748400,78466.63,78521.68,78440.11,78486,182.05466,202.77406571427977,79.71868759121428,,,,,,,,,60.92299030702743,,,,,,,,
1777752000,78486.23,78491.26,78418.32,78451.38,61.92886,181.0143771428512,-3.556658395390957,,,,,,,,,59.37107155139967,,,,,,,,
1777755600,78451.37,79199.48,78439.51,78719.78,734.53837,221.33707071427975,233.33333333335597,,,,,233.33333333335597,,233.33333333335597,,66.49659601430496,,,,,,,,
1777759200,78719.78,78872.39,78610.46,78832.98,266.49012,225.7413385714226,145.11424574013537,,,,,,,,,68.96850652139247,,,,,68.96850652139247,,68.96850652139247,
1777762800,78832.98,78832.98,78631.9,78686.85,114.49221,215.51644142856546,50.33470518356641,,,,,,,,,62.55248224494943,,,,,,,,
1777766400,78686.84,78754.55,78490.61,78542.32,233.96416,222.4840135714226,-29.14834096280917,,,,,,,,,56.91310959554461,,,,,,,,
1777770000,78542.33,78542.33,78152.25,78240.83,391.01401,231.18194214285114,-139.76770217417408,-139.76770217417408,,-139.76770217417408,,,,,,47.327873227504696,,,,,,,,
1777773600,78240.84,78309.09,78108.75,78171.85,222.42918,234.01425357142259,-116.58387104471062,,,,,,,,,45.4421233438197,,,,,,,,
1777777200,78171.86,78217.59,78109.94,78203.08,200.3559,232.11075571427972,-78.38119926904972,,,,,,,,,46.48180888484344,,,,,,,,
1777780800,78203.07,78236.45,78120,78163.19,89.71363,224.93606428570828,-67.04946363879662,,,,,,,,,45.294491921885665,45.294491921885665,,45.294491921885665,,,,,
1777784400,78163.19,78260.75,78163.17,78249.42,98.09285,222.9326578571369,-29.192986574915135,,,,,,,,,48.3649774580684,,,,,,,,
1777788000,78249.41,78337.26,78084.08,78288.3,306.94233,230.96959999999402,17.709585503770914,,,,,,,,,49.73489721323301,,,,,,,,
1777791600,78288.3,78483.67,78288.29,78363.25,299.42086,237.1140592857083,158.16154982245342,,,,,158.16154982245342,,158.16154982245342,,52.35889032457226,,,,,,,,
1777795200,78363.24,78505.92,78363.24,78387.86,102.01693,235.961004999994,115.43956798995474,,,,,,,,,53.22238341223954,,,,,,,,
1777798800,78387.87,78604.67,78354.53,78529.57,293.1321,243.89510785713688,147.34335787617667,,,,,,,,,57.94877026024976,,,,,,,,
1777802400,78529.57,78534.4,78406.97,78408.01,140.79481,249.528389999994,48.108891766807474,,,,,,,,,53.00161901403417,,,,,,,,
1777806000,78408.01,78849.22,78380,78656.01,412.8313,226.54931357142257,157.41266872383449,,,,,,,,,60.42465183618947,,,,,,,,
1777809600,78656.01,78878.77,78656,78747.09,294.28187,228.5344385714226,127.36299907724164,,,,,,,,,62.75147605445641,,,,,62.75147605445641,62.75147605445641,62.75147605445641,
1777813200,78747.09,78769.63,78586.99,78670.01,196.40341,234.3852385714226,67.13313517461181,,,,,,,,,59.55996305115515,,,,,,,,
1777816800,78670.01,78786.57,78608.7,78741,409.96615,246.95680928570832,77.82186036292359,,,,,,,,,61.501972354019784,,,,,,,,
1777820400,78741,78815.19,78633.4,78668.36,237.20487,235.9704421428512,26.48599351204319,,,,,,,,,58.41098225127631,,,,,,,,
1777824000,78668.36,78784.56,78600,78654,167.53902,232.0497164285655,4.632366151199813,4.632366151199813,,4.632366151199813,,,,,,57.792618207635954,57.792618207635954,,57.792618207635954,,,,,
1777827600,78654.01,78822.83,78558.65,78725.76,357.9255,243.3046878571369,55.90454009472538,,,,,,,,,60.06764896613486,,,,,,,,
1777831200,78725.76,78763.57,78631.61,78739.67,138.18974,246.76726714285115,60.69787972644935,,,,,,,,,60.51196680122313,,,,,,,,
1777834800,78739.68,78853.32,78676.67,78760.32,252.60944,257.80416642856545,91.03000741320807,,,,,,,,,61.202133998875354,,,,,,,,
1777838400,78760.32,79268,78732.04,78915.99,645.7979,282.0081357142798,212.68885750176358,,,,,212.68885750176358,,212.68885750176358,,66.02317822962742,,,,,,,,
1777842000,78915.99,79056.59,78650,78831.59,357.48617,286.1556578571369,73.49266388125675,,,,,,,,,61.55702993679343,,,,,,,,
1777845600,78831.6,79447,78831.6,79177.29,934.95879,345.651504999994,185.76893457898166,,,,,,,,,70.39172297261612,,,,,,,,
1777849200,79177.29,79287.82,78484.42,78568.57,642.72198,370.6222107142798,-122.36118984156431,-122.36118984156431,,-122.36118984156431,,,,,,49.026470313674686,,,,,,,,
1777852800,78568.58,78572.57,78288.88,78547.14,434.86007,391.62687214285114,-103.60807258543689,,,,,,,,,48.46872323977729,48.46872323977729,,48.46872323977729,,,,,
1777856400,78547.15,79848.84,78412.49,79769.43,1366.42153,459.740459999994,181.26143743704824,,,,,,,,,69.6658005092147,,,,,,,,
1777860000,79769.43,80420.9,79540.05,80173.3,2278.14954,601.4452935714226,141.87730914760832,,,,,,,,,73.53894932302038,,,,,,,,
1777863600,80173.3,80458,79926.9,80316.31,1012.18218,659.7152057142796,101.75922491181903,,,,,,,,,74.7675225166851,,,,,,,,
1777867200,80316.3,80635.51,80233.04,80332.06,1362.02834,727.7196478571368,76.46437327197184,,,,,,,,,74.90570968057702,,,,,74.90570968057702,,74.90570968057702,
1777870800,80332.06,80395.96,79956.25,80027.26,746.81318,764.1202414285654,36.60974856363394,,,,,,,,,67.23203864320614,,,,,,,,
1777874400,80027.26,80048.64,79500,79877.9,1103.73906,830.9916728571368,2.408785770024793,,,,,,,,,63.78375966322423,,,,,,,,
1777878000,79877.91,79946.33,79672,79696.75,419.83178,835.413549999994,-104.46153429763787,,,,,,,,,59.77911218437409,,,,,,,,
1777881600,79696.75,79800,79602.32,79708.3,435.36516,856.6403657142797,-93.6687479262951,,,,,,,,,59.95176192118753,,,,,,,,
1777885200,79708.3,79930,79647.87,79838.48,473.40316,872.4113457142796,-40.549645356864936,,,,,,,,,61.93505302308147,,,,,,,,
1777888800,79838.49,79880,78202,78940.26,4380.72428,1139.1918014285654,-199.02213405865317,-199.02213405865317,,-199.02213405865317,,,,,,45.27476819659135,,,,,,,,
1777892400,78940.27,79124.83,78708.87,78793.67,699.54546,1163.6246078571369,-129.10107920905926,,,,,,,,,43.23092873058114,43.23092873058114,,43.23092873058114,,,,,
1777896000,78793.67,79020,78718.55,78857.18,426.01688,1127.2716142857082,-78.74640714798419,,,,,,,,,44.401970527597086,,,,,,,,
1777899600,78857.18,79124.83,78581.74,78790,725.07004,1133.1536185714224,-66.66943654772356,,,,,,,,,43.382538811415536,,,,,,,,
1777903200,78790.01,80545.17,78500,80216.16,2308.42012,1266.9793364285651,115.12758200131695,,,,,115.12758200131695,115.12758200131695,115.12758200131695,,62.871133488516605,,,,,,,,
1777906800,80216.15,80367.93,79320.28,80028.85,2458.63305,1344.9944449999937,77.89517918983286,,,,,,,,,59.95227400214545,,,,,,,,
1777910400,80028.85,80395.68,79619.33,80025.03,1492.78417,1288.8969185714225,70.67188955085676,,,,,,,,,59.891206235011055,,,,,,,,
1777914000,80025.03,80776.99,80021.5,80390.81,1080.11249,1293.7490835714223,81.05190469290696,,,,,,,,,63.7037069115217,,,,,63.7037069115217,63.7037069115217,63.7037069115217,
1777917600,80390.8,80439.18,80035.32,80114.91,663.99913,1243.889854285708,41.730463921317636,,,,,,,,,59.13755728852298,,,,,,,,
1777921200,80114.91,80138,79900,80053.31,505.59924,1226.6602871428508,21.7523975768073,,,,,,,,,58.13561796474903,,,,,,,,
1777924800,80053.31,80154.12,79901,79936.7,459.51864,1180.6445428571365,-102.35305501631825,,,,,,,,,56.19467414935418,,,,,,,,
1777928400,79936.7,80383.15,79936.7,80259.17,343.30642,1175.1784457142792,80.003978674274,,,,,,,,,60.15625918679122,,,,,,,,
1777932000,80259.18,80397.19,80042.84,80067.23,272.35375,1163.5347735714222,-30.76884465519497,,,,,,,,,56.86008303210073,,,,,,,,
1777935600,80067.22,80067.22,79744.91,79861.01,594.08368,1172.1548107142794,-116.92543091233215,-116.92543091233215,,-116.92543091233215,,,,,,53.47015109776083,53.47015109776083,,53.47015109776083,,,,,
1777939200,79861.01,80183.33,79808.72,80170.66,425.73287,889.655424285708,70.19967130376341,,,,,,,,,57.561517031933924,,,,,,,,
1777942800,80170.66,80385.06,80080.76,80352,530.02962,877.5471499999937,122.03789197356282,,,,,,,,,59.79130647544678,,,,,,,,
1777946400,80351.99,80900,80300,80554.68,768.44478,902.0062857142794,137.30391081066864,,,,,,,,,62.18293534793955,,,,,,,,
1777950000,80554.69,81083.98,80457.93,80893.08,677.93372,898.6394057142794,155.95594762084602,,,,,155.95594762084602,,155.95594762084602,,65.83667881421329,,,,,,,,
1777953600,80893.08,80982.59,80725,80902.44,528.94138,771.533781428565,101.93652332019226,,,,,,,,,65.93471635820016,,,,,,,,
1777957200,80902.44,81323.52,80830.06,80970,1011.38606,668.158996428565,85.46212164368187,,,,,,,,,66.67801222044724,,,,,,,,
1777960800,80969.99,81016.42,80800,80976,389.83367,589.3768178571364,67.92756054294858,,,,,,,,,66.74740615727575,,,,,66.74740615727575,,66.74740615727575,
1777964400,80976,81136.59,80826,80855.59,1044.4323,586.8282328571365,24.29744122277574,,,,,,,,,63.87264659807107,,,,,,,,
1777968000,80855.59,80895.5,80723.2,80815.24,474.4579,573.2895735714222,-25.909671218969095,,,,,,,,,62.89507308620632,,,,,,,,
1777971600,80815.24,80815.24,80527.76,80586.02,865.34761,598.9858857142793,-201.37526018440693,-201.37526018440693,,-201.37526018440693,,,,,,57.51022752617379,57.51022752617379,,57.51022752617379,,,,,
1777975200,80586.02,80831.87,80530.82,80823.61,521.10422,603.3848557142793,-17.255789919334937,,,,,,,,,61.21670731550755,,,,,,,,
1777978800,80823.61,81095.48,80780,81014.05,623.66253,623.4102921428508,94.9774641311205,,,,,,,,,63.93256603990129,,,,,,,,
1777982400,81014.05,81329.61,80932.54,81279.41,607.82057,647.3722078571365,158.49376769205722,,,,,158.49376769205722,,158.49376769205722,,67.36218264932356,,,,,,,,
1777986000,81279.4,81712.32,81196,81330,1771.4169,731.4674378571365,115.77153054630092,,,,,,,,,67.98716586921739,,,,,,,,
1777989600,81330,81500,80939.87,81336.59,1282.91373,792.6946421428509,83.50018569672227,,,,,,,,,68.07293118999998,,,,,,,,
1777993200,81336.59,81689.2,81235,81525.19,899.04049,819.0525614285651,96.59500261700546,,,,,,,,,70.50811154575595,,,,,70.50811154575595,,70.50811154575595,
1777996800,81525.19,81615.33,81050.04,81285.75,707.45267,814.6959821428509,21.88184397620698,,,,,,,,,63.84969988034454,,,,,,,,
1778000400,81285.75,81458.26,81185.02,81270.6,280.80669,786.3297657142795,-15.507577704760006,,,,,,,,,63.44146942118073,,,,,,,,
1778004000,81270.61,81599,81270.61,81515,427.56223,779.0883978571366,112.87755644084618,,,,,,,,,67.09627943063258,,,,,,,,
